label,text
0,"16. ""Operating Costs” means reasonable incremental expenses directly incurred in respect to Project implementation, management and monitoring, including office supplies, publication of procurement notices, communication, translation and interpretation, publication fees, and other miscellaneous expenses directly associated with the Project and agreed between the Bank and the Borrower, but excluding salaries of officials and employees of the Borrower."
0,"17. ""Procurement Regulations” means, for purposes of paragraph 85 of the Appendix to the General Conditions, the ""World Bank Procurement Regulations for IPF Borrowers"", dated July 2016, revised November 2017."
0,14
0,"18. ""Project Operations Manual"" or ""POM"" means the Project Operations Manual referred to in Section I.B of Schedule 2 to this Agreement, as the said manual may be amended from time to time, with the prior written approval of the Bank, and such term includes any schedules to the POM."
0,"19. ""Safeguard Instruments” means, collectively, the ESMF, LARPF, and, as relevant, any ESMP(s), LAP(s), and LCAP."
0,"20. ""Signature Date"" means the later of the two dates on which the Borrower and the Bank signed this Agreement and such definition applies to all references to ""the date of the Loan Agreement"" in the General Conditions."
0,"21. ""Significant Event"" means: (a) any significant social, labor, health and safety, security or environmental incident, accident, or circumstance involving the Project, including, without limitation, explosions, spills, and any workplace accidents that result in death, serious or multiple injury, material pollution, or any violent labor unrest or dispute between the Borrower or security forces (assigned to protect the Project) and local communities; or (b) any other event or circumstance having, or which could reasonably be expected to have, a material adverse effect on the implementation or operation of the Project in accordance with the Safeguard Instruments."
0,"22. ""Training"" means the reasonable costs directly associated with training and workshops, including travel and subsistence for training and workshop participants, costs associated with securing the services of trainers, rental of training and workshop facilities, preparation and reproduction of training and workshop materials, and other costs directly related to training course or workshop (but excluding costs of consulting services and any costs financed by other donors and financing sources)."
0,"23. ""Water User Associations"" means the public entities established by Law 6172, published in the Official Gazette dated March 22, 2011, or any legal successor or successors thereto."
0,15
1,"The objectives of the Program are to scale up energy savings in residential and public sectors, strengthen the Borrower's institutional capacity, and enhance its access to commercial financing."
0,Public Disclosure Authorized
0,OFFICIAL
0,DOCUMENTS
0,LOAN NUMBER 8857-IN
0,GUARANTEE NUMBER G2580-IN
0,Loan Agreement
0,(Energy Efficiency Scale-Up Program)
0,Public Disclosure Authorized
0,between
0,ENERGY EFFICIENCY SERVICES LIMITED
0,and
0,INTERNATIONAL BANK FOR RECONSTRUCTION
0,AND DEVELOPMENT
0,LOAN NUMBER 8857-IN
0,GUARANTEE NUMBER G2580-IN
0,LOAN AGREEMENT
0,"AGREEMENT dated as of the Signature Date between ENERGY EFFICIENCY SERVICES LIMITED (""Borrower"") and INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (“Bank”)."
0,"WHEREAS: (A) India has requested support from the Bank in favor of the Borrower for an aggregate amount of $300,000,000;"
0,(B) the Borrower and the Bank have agreed that such Bank support would be provided in the form of:
0,"(i) a Bank Loan in support of the Borrower's Program, for an amount of $220,000,000; and"
0,"(ii) a Bank partial Guarantee of repayment of financing to be raised by the Borrower from commercial lenders or bond subscribers for a maximum amount of $80,000,000 (""Guarantee""), in support of activities under Parts 1 and 2 of the Program, as further defined in the set of legal documents related to the Guarantee and the financing it is intended to support;"
0,"in each case subject to the terms and conditions agreed between the Bank and the Borrower (and others in the case of the Guarantee), and reflected in the relevant legal agreements to be signed for the provision of such Loan and Guarantee, respectively."
0,"NOW, THEREFORE, the Borrower and the Bank hereby agree as follows:"
0,ARTICLE I — GENERAL CONDITIONS; DEFINITIONS
0,1.01. The General Conditions (as defined in the Appendix to this Agreement) apply to
0,and form part of this Agreement.
0,"1.02. Unless the context requires otherwise, the capitalized terms used in this Agreement"
0,have the meanings ascribed to them in the General Conditions or in the Appendix to this Agreement.
0,ARTICLE II-LOAN
0,2.01. The Bank agrees to lend to the Borrower the amount of two hundred and twenty
0,"million Dollars ($220,000,000), as such amount may be converted from time to"
0,AP
0,- 2 -
0,"time through a Currency Conversion (""Loan""), to assist in financing the program described in Schedule 1 to this Agreement (""Program"")."
0,2.02. The Borrower may withdraw the proceeds of the Loan in accordance with Section IV of Schedule 2 to this Agreement. All withdrawals from the Loan Account shall be deposited by the Bank into an account specified by the Borrower and acceptable to the Bank.
0,2.03. The Front-end Fee is one quarter of one percent (0.25%) of the Loan amount.
0,2.04. The Commitment Charge is one quarter of one percent (0.25%) per annum on the
0,Unwithdrawn Loan Balance.
0,2.05. The interest rate is the Reference Rate plus the Variable Spread; or such rate as may apply following a Conversion; subject to Section 3.02(e) of the General Conditions.
0,2.06. The Payment Dates are May 15 and November 15 in each year.
0,2.07. The principal amount of the Loan shall be repaid in accordance with Schedule 3 to
0,this Agreement.
0,"2.08. (a) If on any given day, the Total Exposure exceeds the Standard Exposure Limit (as said terms are defined in sub-paragraphs (b)(ii) and (b)(iii) of this Section), the Borrower shall pay to the Bank a surcharge at the rate of one half of one percent (0.5%) per annum of the Allocated Excess Exposure Amount (as defined in sub-paragraph (b)(i) of this Section) for each said day (“Exposure Surcharge""). The Exposure Surcharge (if any) shall be payable semi-annually in arrears on each Payment Date."
0,(b) For purposes of this Section the following terms have the meanings set forth below:
0,"(i) ""Allocated Excess Exposure Amount"" means for each day during which the Total Exposure exceeds the Standard Exposure Limit, the product of: (A) the total amount of said excess; and (B) the ratio of all (or, if the Bank so determines, a portion) of the Loan to the aggregate amount of all (or the equivalent portions) of the loans made by the Bank to the Guarantor and to the Borrower and other borrowers guaranteed by the Guarantor that are also subject to an exposure surcharge, as said excess and ratio are reasonably determined from time to time by the Bank."
0,"""Standard Exposure Limit” means the standard limit on the Bank's financial exposure to the Guarantor which, if exceeded,"
0,*
0,- 3 -
0,"would subject the Loan to the Exposure Surcharge, as determined from time to time by the Bank."
0,"(iii) ""Total Exposure"" means for any given day, the Bank's total financial exposure to the Guarantor, as reasonably determined by the Bank."
0,ARTICLE III PROGRAM
0,"3.01. The Borrower declares its commitment to the objectives of the Program. To this end, the Borrower shall carry out the Program in accordance with the provisions of Article V of the General Conditions and Schedule 2 to this Agreement."
0,ARTICLE IV. REMEDIES OF THE BANK
0,"4.01. The Additional Event of Suspension consists of the following, namely, that the Borrower's Governing Documents have been amended, suspended, abrogated, repealed or waived so as to affect materially and adversely the ability of the Borrower to perform any of its obligations under this Agreement."
0,"4.02. The Additional Event of Acceleration consists of the following, namely, that the event specified in Section 4.01 of this Agreement occurs and is continuing for a period of 60 days after notice of the event has been given by the Bank to the Borrower."
